report_date,city,tavg,tmin,tmax,prcp,rhum,wspd
2025-05-02,Limerick,12.1,6.2,18.0,0.0,,14.2
2025-05-03,Cork,11.1,5.7,16.1,0.0,,19.0
2025-05-03,Dublin,9.5,4.5,16.2,0.0,,17.7
2025-05-03,Limerick,11.7,5.4,17.8,0.0,,15.0
2025-05-04,Cork,10.0,5.5,15.0,0.0,,14.8
2025-05-04,Dublin,7.3,2.9,12.4,0.0,,17.2
2025-05-04,Limerick,10.7,4.5,15.6,0.0,,16.2
2025-05-05,Cork,9.1,5.0,12.7,0.0,,15.4
2025-05-05,Dublin,8.0,4.2,12.6,0.0,,14.8
2025-05-05,Limerick,10.7,3.5,15.8,0.0,,8.1
2025-05-06,Cork,9.9,6.0,14.1,0.0,,9.6
2025-05-06,Dublin,8.4,1.1,16.0,0.0,,8.2
2025-05-06,Limerick,11.6,3.5,17.8,0.0,,8.2
2025-05-07,Cork,11.7,7.5,16.0,0.0,,12.3
2025-05-07,Dublin,10.2,4.9,17.0,0.0,,9.9
2025-05-07,Limerick,13.4,6.2,19.5,0.0,,8.6
2025-05-08,Cork,11.4,8.0,14.5,0.0,,13.5
2025-05-08,Dublin,9.6,5.0,14.1,0.0,,14.6
2025-05-08,Limerick,13.3,7.0,17.4,0.0,,10.4
2025-05-09,Cork,10.8,7.2,15.5,0.0,,9.5
2025-05-09,Dublin,9.6,3.0,16.4,0.0,,11.4
2025-05-09,Limerick,13.8,7.4,19.6,0.0,,8.9
2025-05-10,Cork,11.9,7.2,17.5,0.0,,8.7
2025-05-10,Dublin,11.3,3.3,18.9,0.0,,11.0
2025-05-10,Limerick,13.8,9.1,19.7,0.0,,13.1
2025-05-11,Cork,12.8,8.0,18.2,0.0,,13.2
2025-05-11,Dublin,12.2,4.9,19.9,3.4,,9.6
2025-05-11,Limerick,12.6,8.8,17.6,0.0,,11.1
2025-05-12,Cork,12.2,8.2,16.7,1.1,,25.9
2025-05-12,Dublin,12.8,9.4,18.9,2.0,,14.4
2025-05-12,Limerick,13.3,8.1,17.5,0.4,,12.8
2025-05-13,Cork,14.6,11.6,18.0,0.5,,18.4
2025-05-13,Dublin,14.4,9.7,19.6,0.0,,16.2
2025-05-13,Limerick,17.2,9.6,24.0,0.3,,12.9
2025-05-14,Cork,14.4,10.7,18.5,0.5,,13.5
2025-05-14,Dublin,12.7,9.9,16.9,0.0,,17.7
2025-05-14,Limerick,17.8,12.6,24.0,1.3,,9.0
2025-05-15,Cork,14.4,9.7,19.0,0.0,,13.1
2025-05-15,Dublin,12.1,7.0,17.9,0.0,,12.2
2025-05-15,Limerick,17.3,5.9,23.6,1.0,,7.5
2025-05-16,Cork,13.3,9.6,17.1,0.0,,11.8
2025-05-16,Dublin,12.3,6.5,19.6,0.0,,12.2
2025-05-16,Limerick,16.8,8.5,23.3,0.0,,10.1
2025-05-17,Cork,13.6,9.0,19.5,0.0,,14.1
2025-05-17,Dublin,12.2,5.3,17.4,0.0,,14.2
2025-05-17,Limerick,17.1,7.8,24.7,0.0,,9.8
2025-05-18,Cork,13.4,8.5,18.7,0.0,,11.7
2025-05-18,Dublin,12.6,6.5,18.5,0.0,,13.4
2025-05-18,Limerick,17.4,8.6,24.1,0.0,,10.6
2025-05-19,Cork,13.5,9.2,17.5,0.0,,15.9
2025-05-19,Dublin,10.5,7.5,14.8,0.0,,15.0
2025-05-19,Limerick,14.1,7.7,21.5,2.0,,11.0
2025-05-20,Cork,12.8,10.2,15.7,1.6,,11.1
2025-05-20,Dublin,10.4,5.1,17.9,9.2,,8.9
2025-05-20,Limerick,13.1,11.3,17.1,4.1,,10.4
2025-05-21,Cork,14.5,8.7,20.5,0.0,,15.8
2025-05-21,Dublin,14.0,7.6,22.4,0.0,,13.5
2025-05-21,Limerick,14.9,7.6,21.1,2.0,,10.2
2025-05-22,Cork,15.4,10.1,21.2,0.0,,18.3
2025-05-22,Dublin,11.4,6.7,17.5,0.0,,15.3
2025-05-22,Limerick,14.7,9.6,20.3,0.0,,11.0
2025-05-23,Cork,14.7,10.5,18.0,0.3,,14.6
2025-05-23,Dublin,12.4,5.4,19.4,3.1,,12.8
2025-05-23,Limerick,14.6,9.9,18.1,0.3,,14.6
2025-05-24,Cork,14.4,12.7,15.7,2.4,,23.4
2025-05-24,Dublin,15.7,14.3,18.6,2.0,,19.5
2025-05-24,Limerick,16.1,13.7,18.5,5.1,,27.2
2025-05-25,Cork,12.2,9.7,15.7,0.1,,27.4
2025-05-25,Dublin,12.0,9.4,16.3,1.9,,26.6
2025-05-25,Limerick,12.6,10.5,14.5,4.1,,30.8
2025-05-26,Cork,11.2,7.5,14.1,2.3,,23.7
2025-05-26,Dublin,11.2,7.8,14.7,6.4,,19.8
2025-05-26,Limerick,12.3,10.3,15.6,13.2,,24.4
2025-05-27,Cork,13.4,9.4,17.8,7.1,,22.9
2025-05-27,Dublin,11.1,8.9,14.7,5.9,,11.9
2025-05-27,Limerick,12.5,10.0,15.4,14.0,,18.3
2025-05-28,Cork,13.7,8.2,18.2,4.4,,18.3
2025-05-28,Dublin,13.8,9.5,19.2,3.3,,14.2
2025-05-28,Limerick,14.3,11.0,18.2,1.3,,19.4
2025-05-29,Cork,14.3,13.7,15.3,0.1,,29.2
2025-05-29,Dublin,16.3,11.9,19.5,9.4,,17.2
2025-05-29,Limerick,16.4,13.0,17.4,7.9,,28.5
2025-05-30,Cork,14.8,12.0,18.6,1.6,,17.7
2025-05-30,Dublin,17.1,13.9,22.9,0.0,,14.4
2025-05-30,Limerick,16.7,14.1,20.3,0.5,,19.7
2025-05-31,Cork,13.8,10.7,17.5,1.6,,21.2
2025-05-31,Dublin,15.2,13.7,19.7,1.2,,18.4
2025-05-31,Limerick,14.4,11.6,16.6,2.0,,25.2
2025-06-01,Cork,12.7,10.1,16.5,0.1,,25.0
2025-06-01,Dublin,13.1,9.5,18.5,0.2,,23.6
2025-06-01,Limerick,13.8,11.1,16.7,2.3,,25.3
2025-06-02,Cork,11.4,8.0,14.6,7.5,,23.0
2025-06-02,Dublin,11.8,6.2,17.9,10.2,,23.1
2025-06-02,Limerick,13.1,9.3,17.0,1.0,,24.0
2025-06-03,Cork,11.9,8.7,15.0,3.9,,21.0
2025-06-03,Dublin,11.7,9.0,17.1,1.0,,21.0
2025-06-03,Limerick,12.3,10.0,15.1,15.7,,25.3
2025-06-04,Cork,11.0,7.1,14.7,1.6,,16.0
2025-06-04,Dublin,11.2,7.4,16.1,3.6,,15.6
2025-06-04,Limerick,11.8,8.4,14.0,3.3,,18.4
2025-06-05,Cork,12.0,10.1,15.7,6.4,,16.8
2025-06-05,Dublin,12.4,10.5,17.7,2.2,,15.2
2025-06-05,Limerick,13.0,10.5,16.5,2.8,,19.2
2025-06-06,Cork,10.6,6.5,14.5,1.1,,15.8
2025-06-06,Dublin,11.3,6.4,17.0,1.6,,15.5
2025-06-06,Limerick,11.9,9.4,14.9,3.8,,18.2
2025-06-07,Cork,11.0,8.7,14.2,1.5,,17.7
2025-06-07,Dublin,10.3,9.2,15.2,0.6,,17.6
2025-06-07,Limerick,12.2,10.0,14.8,1.0,,18.6
2025-06-08,Cork,11.6,7.5,14.5,0.8,,14.7
2025-06-08,Dublin,10.7,5.1,16.5,0.3,,15.6
2025-06-08,Limerick,12.7,9.2,14.6,0.0,,18.4
2025-06-09,Cork,12.5,10.6,14.5,0.6,,18.7
2025-06-09,Dublin,13.4,10.1,16.2,3.1,,15.8
2025-06-09,Limerick,13.8,12.0,15.8,3.2,,18.7
2025-06-10,Cork,14.5,11.2,17.5,0.2,,13.6
2025-06-10,Dublin,14.0,10.3,19.0,0.0,,15.8
2025-06-10,Limerick,15.3,11.8,18.5,3.0,,11.1
2025-06-11,Cork,12.5,11.0,14.0,1.7,,17.4
2025-06-11,Dublin,14.7,8.9,22.3,3.4,,11.7
2025-06-11,Limerick,15.3,13.0,18.2,0.0,,16.5
2025-06-12,Cork,14.5,13.7,16.2,3.5,,18.2
2025-06-12,Dublin,14.7,14.1,17.3,21.3,,12.3
2025-06-12,Limerick,16.8,14.7,18.7,2.8,,15.0
2025-06-13,Cork,14.1,11.2,17.0,20.6,,20.0
2025-06-13,Dublin,16.4,14.3,21.0,13.6,,16.0
2025-06-13,Limerick,16.7,13.3,19.7,0.3,,18.9
2025-06-14,Cork,14.7,11.0,18.5,13.5,,15.6
2025-06-14,Dublin,13.9,13.1,16.8,13.8,,11.6
2025-06-14,Limerick,15.0,12.9,18.2,6.1,,16.0
2025-06-15,Cork,15.4,10.0,21.5,0.2,,15.6
2025-06-15,Dublin,14.5,9.6,19.7,0.2,,16.0
2025-06-15,Limerick,15.3,12.3,18.1,0.3,,18.5
2025-06-16,Cork,14.0,9.2,18.2,0.0,,17.7
2025-06-16,Dublin,16.6,10.7,22.8,0.0,,14.4
2025-06-16,Limerick,16.7,11.9,21.4,1.0,,16.7
2025-06-17,Cork,16.8,13.2,21.2,0.4,,19.2
2025-06-17,Dublin,17.2,14.1,23.4,0.0,,17.7
2025-06-17,Limerick,16.1,12.9,19.2,1.3,,17.4
2025-06-18,Cork,14.8,10.5,18.7,0.0,,11.6
2025-06-18,Dublin,15.1,12.1,20.1,0.0,,12.0
2025-06-18,Limerick,16.1,11.3,22.8,0.0,,10.4
2025-06-19,Cork,16.2,11.0,20.6,0.0,,17.2
2025-06-19,Dublin,16.5,12.9,23.5,0.0,,14.8
2025-06-19,Limerick,19.4,10.9,25.9,0.0,,13.0
2025-06-20,Cork,17.7,13.5,20.5,0.0,,14.4
2025-06-20,Dublin,20.0,14.1,25.8,0.0,,12.5
2025-06-20,Limerick,21.3,17.7,26.4,0.0,,14.8
2025-06-21,Cork,15.4,12.0,18.7,0.7,,12.3
2025-06-21,Dublin,19.0,15.2,25.3,0.0,,9.4
2025-06-21,Limerick,18.6,16.0,23.1,0.3,,9.6
2025-06-22,Cork,15.2,12.6,18.1,3.2,,20.2
2025-06-22,Dublin,16.2,14.9,19.7,4.1,,20.2
2025-06-22,Limerick,15.3,13.6,17.2,5.1,,24.6
2025-06-23,Cork,14.3,10.5,18.7,0.0,,17.8
2025-06-23,Dublin,14.4,10.5,19.7,1.3,,21.9
2025-06-23,Limerick,15.3,12.5,17.3,0.5,,25.0
2025-06-24,Cork,16.4,14.5,19.5,1.2,,21.3
2025-06-24,Dublin,16.9,14.6,21.5,0.2,,18.2
2025-06-24,Limerick,16.2,14.9,17.3,5.1,,24.6
2025-06-25,Cork,15.1,12.2,19.5,1.7,,14.6
2025-06-25,Dublin,16.7,12.9,21.9,1.9,,13.2
2025-06-25,Limerick,16.1,13.3,18.8,0.0,,13.4
2025-06-26,Cork,14.3,11.1,16.9,2.1,,22.3
2025-06-26,Dublin,15.0,12.6,20.3,2.1,,17.1
2025-06-26,Limerick,14.8,12.0,17.3,4.1,,21.2
2025-06-27,Cork,15.9,12.6,17.5,0.5,,26.6
2025-06-27,Dublin,18.7,12.8,23.9,0.0,,21.9
2025-06-27,Limerick,18.3,14.6,21.6,0.5,,22.5
2025-06-28,Cork,16.7,15.7,19.0,0.6,,21.6
2025-06-28,Dublin,18.2,19.0,22.8,1.7,,18.6
2025-06-28,Limerick,16.7,14.9,18.5,21.1,,14.8
2025-06-29,Cork,16.7,15.5,18.6,0.0,,14.6
2025-06-29,Dublin,18.1,13.4,25.1,0.0,,11.4
2025-06-29,Limerick,19.2,14.8,24.4,0.0,,14.7
2025-06-30,Cork,16.6,14.7,18.7,0.4,,15.5
2025-06-30,Dublin,18.7,16.6,23.0,1.9,,14.2
2025-06-30,Limerick,17.8,13.8,20.7,6.1,,18.9
2025-07-01,Cork,14.6,11.5,18.0,0.3,,17.7
2025-07-01,Dublin,13.8,12.5,17.1,1.0,,12.8
2025-07-01,Limerick,14.9,11.9,17.7,1.0,,13.4
2025-07-02,Cork,14.3,10.0,18.8,0.8,,18.9
2025-07-02,Dublin,13.7,9.6,19.8,1.0,,16.2
2025-07-02,Limerick,14.2,9.5,18.1,1.0,,14.8
2025-07-03,Cork,15.1,10.1,21.0,0.0,,15.0
2025-07-03,Dublin,14.7,7.3,21.1,1.0,,15.4
2025-07-03,Limerick,15.6,11.4,18.7,0.0,,21.8
2025-07-04,Cork,15.0,11.5,18.2,0.6,,23.0
2025-07-04,Dublin,15.7,12.8,20.2,0.0,,20.1
2025-07-04,Limerick,16.2,14.5,18.1,42.9,,28.8
2025-07-05,Cork,18.2,14.5,24.0,0.2,,19.8
2025-07-05,Dublin,17.3,15.8,21.5,0.0,,21.6
2025-07-05,Limerick,16.4,15.3,18.5,3.0,,25.5
2025-07-06,Cork,14.8,12.2,17.7,0.0,,26.2
2025-07-06,Dublin,14.6,12.5,19.3,1.0,,22.5
2025-07-06,Limerick,15.2,12.8,18.8,0.3,,21.4
2025-07-07,Cork,15.1,11.0,20.2,0.0,,24.9
2025-07-07,Dublin,14.8,9.4,21.5,0.0,,26.8
2025-07-07,Limerick,14.9,10.7,18.0,0.0,,17.7
2025-07-08,Cork,17.6,12.5,24.5,0.0,,18.0
2025-07-08,Dublin,16.2,12.6,21.4,0.0,,12.8
2025-07-08,Limerick,16.0,13.2,19.4,0.0,,17.8
2025-07-09,Cork,17.3,11.2,24.0,0.0,,17.4
2025-07-09,Dublin,17.9,14.1,25.5,0.0,,12.6
2025-07-09,Limerick,16.3,13.6,19.4,0.0,,12.9
2025-07-10,Cork,17.5,12.5,22.2,0.0,,13.4
2025-07-10,Dublin,17.5,12.7,24.1,0.0,,14.8
2025-07-10,Limerick,18.7,13.3,25.8,0.0,,8.1
2025-07-11,Cork,17.5,12.0,23.1,0.0,,11.1
2025-07-11,Dublin,19.8,11.1,29.0,0.0,,8.2
2025-07-11,Limerick,19.9,13.0,27.0,0.0,,14.0
2025-07-12,Cork,19.8,15.0,25.2,0.0,,16.5
2025-07-12,Dublin,20.5,14.0,27.9,0.0,,12.3
2025-07-12,Limerick,23.0,16.2,29.9,0.0,,15.3
2025-07-13,Cork,18.5,13.7,23.2,3.6,,17.0
2025-07-13,Dublin,19.4,14.1,24.0,0.0,,12.8
2025-07-13,Limerick,21.2,16.3,26.4,2.0,,16.8
2025-07-14,Cork,13.3,11.0,16.5,10.0,,23.3
2025-07-14,Dublin,16.2,15.5,20.1,1.8,,17.3
2025-07-14,Limerick,14.8,12.9,17.0,10.9,,23.1
2025-07-15,Cork,14.0,12.6,16.0,2.2,,26.6
2025-07-15,Dublin,15.4,13.1,20.0,14.0,,23.7
2025-07-15,Limerick,16.2,13.5,19.1,39.9,,31.6
2025-07-16,Cork,14.4,13.0,16.3,15.8,,11.7
2025-07-16,Dublin,15.6,10.3,21.1,0.0,,13.6
2025-07-16,Limerick,15.8,12.3,18.1,5.1,,12.3
2025-07-17,Cork,16.1,13.7,17.0,5.0,,15.9
2025-07-17,Dublin,17.9,14.9,23.5,1.0,,11.0
2025-07-17,Limerick,18.1,16.3,21.4,11.9,,18.8
2025-07-18,Cork,15.8,12.2,19.0,0.8,,13.5
2025-07-18,Dublin,16.9,13.8,21.6,8.1,,10.0
2025-07-18,Limerick,16.7,15.1,19.1,1.5,,16.0
2025-07-19,Cork,14.2,12.0,16.5,19.0,,18.0
2025-07-19,Dublin,16.1,13.4,21.0,0.3,,11.7
2025-07-19,Limerick,16.1,13.8,19.1,1.8,,13.8
2025-07-20,Cork,16.2,13.0,20.2,17.0,,18.6
2025-07-20,Dublin,16.9,15.8,21.0,1.0,,15.4
2025-07-20,Limerick,17.1,14.8,19.8,7.9,,19.8
2025-07-21,Cork,16.0,14.7,17.7,1.0,,23.6
2025-07-21,Dublin,15.8,14.6,17.8,47.0,,20.0
2025-07-21,Limerick,16.4,14.9,18.7,0.0,,20.0
2025-07-22,Cork,14.8,12.7,18.2,5.4,,12.0
2025-07-22,Dublin,15.9,13.7,19.6,0.0,,16.8
2025-07-22,Limerick,15.7,13.6,18.6,3.0,,12.0
2025-07-23,Cork,15.4,12.7,18.0,0.0,,17.4
2025-07-23,Dublin,15.5,13.3,19.2,0.0,,15.6
2025-07-23,Limerick,16.1,12.7,20.1,0.3,,12.0
2025-07-24,Cork,16.3,12.5,20.1,0.0,,14.4
2025-07-24,Dublin,15.2,11.6,21.3,0.0,,12.9
2025-07-24,Limerick,16.9,13.0,21.9,0.0,,8.0
2025-07-25,Cork,17.5,14.6,21.7,0.1,,13.4
2025-07-25,Dublin,17.1,14.0,21.5,0.0,,13.0
2025-07-25,Limerick,16.9,15.4,19.1,0.3,,14.7
2025-07-26,Cork,16.4,13.6,20.1,0.1,,15.6
2025-07-26,Dublin,16.4,13.3,21.8,0.0,,18.4
2025-07-26,Limerick,16.6,14.4,19.5,1.0,,16.7
2025-07-27,Cork,16.2,13.6,19.5,0.3,,11.8
2025-07-27,Dublin,15.9,13.4,20.8,0.0,,13.8
2025-07-27,Limerick,16.3,13.6,19.2,1.0,,15.3
2025-07-28,Cork,16.9,14.0,20.1,0.3,,14.6
2025-07-28,Dublin,17.2,14.1,22.1,0.5,,17.9
2025-07-28,Limerick,16.5,14.3,18.5,0.4,,13.9
2025-07-29,Cork,18.1,15.6,21.0,0.2,,20.1
2025-07-29,Dublin,18.2,15.6,23.6,1.0,,20.5
2025-07-29,Limerick,17.3,15.4,19.7,0.5,,17.1
2025-07-30,Cork,18.6,15.0,22.7,0.3,,14.2
2025-07-30,Dublin,17.5,14.5,21.7,0.0,,17.8
2025-07-30,Limerick,17.1,14.9,19.5,1.0,,15.8
2025-07-31,Cork,17.6,13.6,21.2,4.0,,22.0
2025-07-31,Dublin,16.9,15.3,23.0,0.5,,14.1
2025-07-31,Limerick,17.4,13.9,20.0,3.0,,15.9
2025-08-01,Cork,14.7,12.0,18.5,0.0,,16.8
2025-08-01,Dublin,14.6,12.6,19.5,0.0,,17.0
2025-08-01,Limerick,15.4,12.0,18.1,0.0,,12.6
2025-08-02,Cork,15.2,11.5,19.0,0.0,,13.5
2025-08-02,Dublin,15.8,11.9,21.3,0.0,,12.2
2025-08-02,Limerick,16.8,12.4,21.6,0.3,,10.4
2025-08-03,Cork,18.2,15.7,22.6,0.0,,16.3
2025-08-03,Dublin,17.8,15.8,21.8,1.5,,18.8
2025-08-03,Limerick,17.2,15.1,19.6,3.0,,16.5
2025-08-04,Cork,16.8,13.2,19.0,2.1,,32.7
2025-08-04,Dublin,16.8,14.6,20.4,2.3,,34.1
2025-08-04,Limerick,16.7,14.4,18.9,3.0,,31.2
2025-08-05,Cork,14.9,11.6,18.6,0.0,,21.9
2025-08-05,Dublin,14.5,11.1,20.4,0.0,,26.8
2025-08-05,Limerick,15.4,12.8,17.8,0.3,,24.6
2025-08-06,Cork,13.8,10.7,16.1,0.3,,14.0
2025-08-06,Dublin,15.2,10.9,19.0,0.0,,14.8
2025-08-06,Limerick,15.2,11.7,18.1,0.0,,16.8
2025-08-07,Cork,15.9,13.0,18.6,1.1,,18.3
2025-08-07,Dublin,16.4,15.2,21.1,0.8,,20.8
2025-08-07,Limerick,15.9,14.0,17.8,2.0,,21.0
2025-08-08,Cork,14.8,11.5,18.7,0.0,,17.1
2025-08-08,Dublin,16.1,11.4,21.8,0.0,,16.5
2025-08-08,Limerick,16.2,14.0,19.5,0.0,,23.0
2025-08-09,Cork,15.6,12.1,20.2,0.0,,17.1
2025-08-09,Dublin,16.4,12.8,22.4,0.0,,21.0
2025-08-09,Limerick,16.3,13.2,18.7,2.0,,21.9
2025-08-10,Cork,16.5,13.0,20.5,0.7,,13.4
2025-08-10,Dublin,16.4,7.4,22.9,0.0,,12.3
2025-08-10,Limerick,18.2,13.8,23.5,0.3,,13.8
2025-08-11,Cork,17.1,15.0,21.1,0.1,,13.8
2025-08-11,Dublin,18.2,15.6,22.3,0.0,,9.0
2025-08-11,Limerick,20.0,16.6,24.5,2.0,,11.7
2025-08-12,Cork,19.0,15.5,23.7,0.0,,13.2
2025-08-12,Dublin,17.8,13.4,26.2,0.0,,11.2
2025-08-12,Limerick,20.3,13.3,27.6,0.0,,8.9
2025-08-13,Cork,16.7,13.7,20.2,9.3,,11.8
2025-08-13,Dublin,19.3,13.0,26.0,0.0,,9.2
2025-08-13,Limerick,19.1,16.1,23.1,0.0,,10.6
2025-08-14,Cork,18.3,16.6,21.2,0.0,,11.0
2025-08-14,Dublin,19.9,15.6,25.9,0.0,,11.8
2025-08-14,Limerick,18.9,16.7,21.6,4.1,,9.6
2025-08-15,Cork,18.1,14.5,22.7,0.0,,14.6
2025-08-15,Dublin,17.1,14.6,22.9,0.0,,9.9
2025-08-15,Limerick,19.6,14.3,25.0,1.0,,10.4
2025-08-16,Cork,17.5,15.0,20.7,0.0,,24.9
2025-08-16,Dublin,15.9,12.2,22.4,0.0,,15.2
2025-08-16,Limerick,18.9,13.4,24.3,0.0,,13.8
2025-08-17,Cork,16.6,15.2,17.7,0.0,,22.8
2025-08-17,Dublin,16.2,13.8,21.1,0.0,,13.1
2025-08-17,Limerick,19.9,16.9,23.5,0.0,,16.8
2025-08-18,Cork,16.2,14.5,17.5,11.1,,19.7
2025-08-18,Dublin,16.4,11.7,21.4,0.0,,13.8
2025-08-18,Limerick,16.8,12.5,20.5,0.3,,11.8
2025-08-19,Cork,16.5,14.7,18.7,0.6,,11.4
2025-08-19,Dublin,15.9,15.6,17.4,0.0,,19.9
2025-08-19,Limerick,17.3,14.2,20.4,0.5,,11.4
2025-08-20,Cork,15.6,13.2,18.2,0.1,,13.1
2025-08-20,Dublin,14.6,15.3,16.4,0.0,,18.4
2025-08-20,Limerick,15.8,11.2,19.5,0.0,,12.0
2025-08-21,Cork,15.2,12.5,19.2,0.0,,9.9
2025-08-21,Dublin,14.5,12.4,19.6,0.0,,8.2
2025-08-21,Limerick,16.7,13.6,20.1,0.0,,7.4
2025-08-22,Cork,16.7,13.2,20.5,0.2,,7.8
2025-08-22,Dublin,16.8,9.9,22.5,0.0,,11.7
2025-08-22,Limerick,17.3,14.4,20.4,0.0,,8.8
2025-08-23,Cork,17.6,14.2,21.7,0.0,,8.9
2025-08-23,Dublin,17.5,16.2,20.8,3.0,,8.1
2025-08-23,Limerick,18.8,16.4,21.7,2.3,,8.1
2025-08-24,Cork,16.6,13.7,19.1,0.6,,16.2
2025-08-24,Dublin,17.9,13.2,23.5,0.0,,11.9
2025-08-24,Limerick,18.8,15.0,22.1,0.0,,17.4
2025-08-25,Cork,17.2,14.2,19.9,7.0,,21.2
2025-08-25,Dublin,18.8,13.7,25.0,5.8,,16.9
2025-08-25,Limerick,18.6,16.3,21.4,3.4,,21.3
2025-08-26,Cork,14.7,12.1,18.8,0.5,,18.0
2025-08-26,Dublin,16.7,15.2,22.2,2.1,,17.2
2025-08-26,Limerick,15.9,13.8,18.4,1.2,,21.0
2025-08-27,Cork,14.5,11.7,17.2,6.3,,21.2
2025-08-27,Dublin,15.6,13.4,20.1,9.8,,16.3
2025-08-27,Limerick,15.0,13.0,16.6,9.7,,24.3
2025-08-28,Cork,14.0,12.4,17.3,1.1,,18.7
2025-08-28,Dublin,14.3,13.4,17.8,4.5,,17.5
2025-08-28,Limerick,14.3,13.3,15.9,8.2,,24.5
2025-08-29,Cork,14.9,12.3,18.5,0.1,,18.5
2025-08-29,Dublin,14.7,11.7,20.0,1.9,,18.7
2025-08-29,Limerick,14.8,13.6,17.1,8.1,,21.5
2025-08-30,Cork,14.5,12.2,17.6,7.7,,25.0
2025-08-30,Dublin,14.5,10.3,22.9,4.9,,17.7
2025-08-30,Limerick,14.9,13.1,18.7,10.0,,26.7
2025-08-31,Cork,13.4,11.9,15.7,2.6,,31.0
2025-08-31,Dublin,15.2,12.5,19.9,1.7,,28.4
2025-08-31,Limerick,14.5,13.3,16.3,4.5,,29.8
2025-09-01,Cork,13.8,9.5,17.4,0.0,,20.4
2025-09-01,Dublin,14.6,13.6,17.9,1.2,,18.2
2025-09-01,Limerick,14.5,12.6,16.9,12.7,,25.4
2025-09-02,Cork,12.9,9.8,15.4,5.1,,10.0
2025-09-02,Dublin,14.0,9.1,19.2,0.8,,10.1
2025-09-02,Limerick,13.7,10.6,16.9,2.4,,11.3
2025-09-03,Cork,14.2,12.1,17.4,8.0,,17.0
2025-09-03,Dublin,14.2,12.9,18.5,16.5,,14.3
2025-09-03,Limerick,14.8,12.5,16.9,9.1,,17.8
2025-09-04,Cork,13.7,10.7,17.5,0.0,,17.1
2025-09-04,Dublin,13.3,8.4,18.3,0.3,,13.5
2025-09-04,Limerick,14.3,12.1,17.3,4.1,,16.5
2025-09-05,Cork,12.7,8.8,16.3,0.0,,13.2
2025-09-05,Dublin,14.2,10.9,18.8,0.0,,12.9
2025-09-05,Limerick,14.7,12.0,17.3,0.0,,14.9
2025-09-06,Cork,15.0,13.0,16.3,7.1,,29.0
2025-09-06,Dublin,15.9,13.6,19.3,0.6,,20.7
2025-09-06,Limerick,16.0,14.1,17.8,2.0,,23.3
2025-09-07,Cork,14.7,10.7,16.3,9.8,,21.6
2025-09-07,Dublin,16.2,16.2,19.3,13.3,,19.8
2025-09-07,Limerick,15.6,12.2,17.5,2.0,,22.2
2025-09-08,Cork,11.8,6.5,17.1,0.2,,14.4
2025-09-08,Dublin,13.3,8.4,19.0,5.5,,12.8
2025-09-08,Limerick,13.4,10.2,16.8,2.1,,18.1
2025-09-09,Cork,14.0,10.8,18.1,15.0,,17.8
2025-09-09,Dublin,14.1,10.2,19.3,5.4,,21.6
2025-09-09,Limerick,15.7,11.7,20.6,6.8,,17.5
2025-09-10,Cork,13.5,10.5,16.2,3.6,,20.4
2025-09-10,Dublin,13.7,11.8,18.3,5.4,,15.8
2025-09-10,Limerick,13.9,12.6,16.0,6.3,,22.8
2025-09-11,Cork,11.3,8.9,14.8,0.3,,21.3
2025-09-11,Dublin,11.5,10.3,15.7,0.3,,18.6
2025-09-11,Limerick,12.2,10.9,14.0,26.5,,26.5
2025-09-12,Cork,10.8,7.6,14.8,3.0,,19.6
2025-09-12,Dublin,11.4,8.7,17.2,3.5,,18.0
2025-09-12,Limerick,11.9,9.8,15.0,17.4,,22.4
2025-09-13,Cork,11.0,7.6,15.1,0.2,,17.2
2025-09-13,Dublin,11.7,8.5,16.7,0.5,,17.6
2025-09-13,Limerick,12.2,9.7,15.8,17.1,,22.2
2025-09-14,Cork,12.8,8.0,17.2,11.4,,25.8
2025-09-14,Dublin,12.9,7.9,20.1,8.3,,19.0
2025-09-14,Limerick,13.5,9.9,19.0,10.5,,27.2
2025-09-15,Cork,13.0,11.0,15.6,0.2,,31.0
2025-09-15,Dublin,13.3,12.2,16.5,0.6,,32.5
2025-09-15,Limerick,13.6,12.3,15.6,8.9,,38.7
2025-09-16,Cork,11.6,9.8,14.0,12.7,,16.8
2025-09-16,Dublin,12.7,9.6,19.5,2.4,,17.8
2025-09-16,Limerick,12.9,11.2,15.1,11.3,,16.5
2025-09-17,Cork,15.0,11.3,17.0,9.1,,26.7
2025-09-17,Dublin,15.9,11.7,20.8,12.3,,16.9
2025-09-17,Limerick,15.6,11.8,17.5,7.9,,27.2
2025-09-18,Cork,14.3,11.3,16.3,8.6,,22.5
2025-09-18,Dublin,15.1,11.6,19.9,7.7,,16.4
2025-09-18,Limerick,15.3,11.4,19.8,9.2,,18.4
2025-09-19,Cork,13.5,12.4,15.0,15.9,,10.0
2025-09-19,Dublin,14.9,13.5,16.9,11.0,,11.6
2025-09-19,Limerick,14.7,12.8,16.3,1.6,,8.4
2025-09-20,Cork,12.0,9.4,15.6,0.1,,16.7
2025-09-20,Dublin,11.5,10.1,13.5,9.1,,16.1
2025-09-20,Limerick,11.3,7.6,15.8,2.3,,11.2
2025-09-21,Cork,9.3,6.3,13.5,0.0,,24.3
2025-09-21,Dublin,8.7,5.4,14.6,0.9,,19.4
2025-09-21,Limerick,9.9,6.6,13.8,0.0,,15.6
