report_date,region,hospital,ed_trolleys,ward_trolleys,total_trolleys,is_total,surge_capacity,delayed_transfers,waiting_24h,waiting_24h_75plus
2024-08-07,HSE Dublin & Midlands,MRH Portlaoise,12,0,12,False,10.0,7.0,,
2024-08-07,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,36.0,9.0,,
2024-08-07,HSE Dublin & Midlands,Naas General Hospital,5,3,8,False,10.0,13.0,,
2024-08-07,HSE Dublin & Midlands,St. James's Hospital,24,0,24,False,0.0,26.0,,
2024-08-07,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-07,HSE Dublin & Midlands,Tallaght University Hospital,16,0,16,False,18.0,15.0,3.0,
2024-08-07,HSE Dublin & North East,Cavan General Hospital,5,0,5,False,13.0,0.0,,
2024-08-07,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-07,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-07,HSE Dublin & North East,Mater Misericordiae University Hospital,12,0,12,False,8.0,6.0,,
2024-08-07,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-07,HSE Dublin & North East,Our Lady of Lourdes Hospital,18,0,18,False,24.0,1.0,,
2024-08-07,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,False,3.0,1.0,,
2024-08-07,HSE Dublin & South East,St Luke's General Hospital Kilkenny,7,0,7,False,10.0,13.0,,
2024-08-07,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-07,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-07,HSE Dublin & South East,St. Vincent's University Hospital,21,0,21,False,50.0,21.0,3.0,1.0
2024-08-07,HSE Dublin & South East,Tipperary University Hospital,7,0,7,False,0.0,13.0,2.0,
2024-08-07,HSE Dublin & South East,UH Waterford,0,0,0,False,16.0,18.0,,
2024-08-07,HSE Dublin & South East,Wexford General Hospital,4,5,9,False,16.0,6.0,,
2024-08-07,HSE Mid West,Nenagh Hospital,0,0,0,False,,1.0,,
2024-08-07,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,3.0,,
2024-08-07,HSE Mid West,UH Limerick,30,47,77,False,53.0,9.0,19.0,7.0
2024-08-07,HSE South West,Cork University Hospital,22,8,30,False,29.0,34.0,,
2024-08-07,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-07,HSE South West,Mercy University Hospital,7,0,7,False,0.0,8.0,,
2024-08-07,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,3.0,,
2024-08-07,HSE South West,UH Kerry,15,0,15,False,8.0,15.0,5.0,1.0
2024-08-07,HSE West & North West,Letterkenny University Hospital,9,8,17,False,17.0,27.0,4.0,
2024-08-07,HSE West & North West,Mayo University Hospital,4,10,14,False,0.0,3.0,4.0,
2024-08-07,HSE West & North West,Portiuncula University Hospital,1,0,1,False,0.0,5.0,,
2024-08-07,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-07,HSE West & North West,Sligo University Hospital,5,13,18,False,12.0,32.0,9.0,
2024-08-07,National Total,National Total,276,105,381,True,361.0,399.0,53.0,9.0
2024-08-08,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,,0.0,,
2024-08-08,HSE Dublin & Midlands,CHI at Temple Street,3,0,3,False,,3.0,,
2024-08-08,HSE Dublin & Midlands,MRH Mullingar,3,0,3,False,7.0,1.0,,
2024-08-08,HSE Dublin & Midlands,MRH Portlaoise,8,0,8,False,10.0,7.0,,
2024-08-08,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,33.0,8.0,,
2024-08-08,HSE Dublin & Midlands,Naas General Hospital,10,4,14,False,6.0,10.0,1.0,
2024-08-08,HSE Dublin & Midlands,St. James's Hospital,28,0,28,False,9.0,27.0,,
2024-08-08,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-08,HSE Dublin & Midlands,Tallaght University Hospital,21,0,21,False,18.0,15.0,3.0,
2024-08-08,HSE Dublin & North East,Cavan General Hospital,1,0,1,False,12.0,0.0,,
2024-08-08,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-08,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-08,HSE Dublin & North East,Mater Misericordiae University Hospital,10,0,10,False,8.0,6.0,,
2024-08-08,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-08,HSE Dublin & North East,Our Lady of Lourdes Hospital,24,0,24,False,25.0,1.0,,
2024-08-08,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,1.0,,
2024-08-08,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,4.0,12.0,,
2024-08-08,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-08,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-08,HSE Dublin & South East,St. Vincent's University Hospital,23,0,23,False,50.0,21.0,,
2024-08-08,HSE Dublin & South East,Tipperary University Hospital,2,0,2,False,0.0,11.0,1.0,
2024-08-08,HSE Dublin & South East,UH Waterford,0,0,0,False,11.0,23.0,,
2024-08-08,HSE Dublin & South East,Wexford General Hospital,0,5,5,False,11.0,7.0,3.0,
2024-08-08,HSE Mid West,Nenagh Hospital,0,0,0,False,,1.0,,
2024-08-08,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,3.0,,
2024-08-08,HSE Mid West,UH Limerick,36,41,77,False,53.0,10.0,25.0,8.0
2024-08-08,HSE South West,Cork University Hospital,20,7,27,False,25.0,31.0,2.0,
2024-08-08,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-08,HSE South West,Mercy University Hospital,9,0,9,False,0.0,8.0,,
2024-08-08,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-08,HSE South West,UH Kerry,13,5,18,False,9.0,17.0,6.0,
2024-08-08,HSE West & North West,Letterkenny University Hospital,4,6,10,False,6.0,28.0,6.0,
2024-08-08,HSE West & North West,Mayo University Hospital,5,10,15,False,0.0,3.0,3.0,
2024-08-08,HSE West & North West,Portiuncula University Hospital,1,0,1,False,0.0,5.0,,
2024-08-08,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-08,HSE West & North West,Sligo University Hospital,5,6,11,False,9.0,30.0,4.0,
2024-08-08,National Total,National Total,262,95,357,True,338.0,400.0,59.0,8.0
2024-08-09,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2024-08-09,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,False,0.0,3.0,,
2024-08-09,HSE Dublin & Midlands,MRH Mullingar,2,0,2,False,7.0,1.0,,
2024-08-09,HSE Dublin & Midlands,MRH Portlaoise,5,0,5,False,3.0,6.0,,
2024-08-09,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,29.0,8.0,,
2024-08-09,HSE Dublin & Midlands,Naas General Hospital,7,3,10,False,9.0,11.0,3.0,
2024-08-09,HSE Dublin & Midlands,St. James's Hospital,19,0,19,False,11.0,29.0,2.0,
2024-08-09,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-09,HSE Dublin & Midlands,Tallaght University Hospital,13,0,13,False,18.0,15.0,5.0,
2024-08-09,HSE Dublin & North East,Cavan General Hospital,12,0,12,False,9.0,0.0,,1.0
2024-08-09,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-09,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-09,HSE Dublin & North East,Mater Misericordiae University Hospital,14,0,14,False,8.0,8.0,,
2024-08-09,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-09,HSE Dublin & North East,Our Lady of Lourdes Hospital,10,0,10,False,22.0,1.0,,
2024-08-09,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,1.0,,
2024-08-09,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2,0,2,False,0.0,12.0,,
2024-08-09,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-09,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-09,HSE Dublin & South East,St. Vincent's University Hospital,23,0,23,False,50.0,21.0,,
2024-08-09,HSE Dublin & South East,Tipperary University Hospital,3,0,3,False,5.0,11.0,,
2024-08-09,HSE Dublin & South East,UH Waterford,0,0,0,False,3.0,24.0,,
2024-08-09,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,15.0,7.0,,
2024-08-09,HSE Mid West,Nenagh Hospital,0,0,0,False,,1.0,,
2024-08-09,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,2.0,,
2024-08-09,HSE Mid West,UH Limerick,16,30,46,False,49.0,14.0,14.0,5.0
2024-08-09,HSE South West,Cork University Hospital,22,2,24,False,23.0,30.0,,
2024-08-09,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-09,HSE South West,Mercy University Hospital,7,0,7,False,0.0,9.0,2.0,
2024-08-09,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-09,HSE South West,UH Kerry,13,0,13,False,8.0,18.0,3.0,
2024-08-09,HSE West & North West,Letterkenny University Hospital,1,3,4,False,1.0,29.0,3.0,
2024-08-09,HSE West & North West,Mayo University Hospital,4,10,14,False,0.0,3.0,6.0,
2024-08-09,HSE West & North West,Portiuncula University Hospital,1,0,1,False,0.0,4.0,,
2024-08-09,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-09,HSE West & North West,Sligo University Hospital,7,11,18,False,10.0,30.0,5.0,
2024-08-09,National Total,National Total,194,61,255,True,300.0,406.0,44.0,6.0
2024-08-10,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,False,0.0,0.0,,
2024-08-10,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,False,0.0,3.0,,
2024-08-10,HSE Dublin & Midlands,MRH Mullingar,0,0,0,False,0.0,1.0,,
2024-08-10,HSE Dublin & Midlands,MRH Portlaoise,14,0,14,False,0.0,7.0,,
2024-08-10,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,8.0,,
2024-08-10,HSE Dublin & Midlands,Naas General Hospital,4,0,4,False,0.0,10.0,,
2024-08-10,HSE Dublin & Midlands,St. James's Hospital,5,0,5,False,0.0,25.0,,
2024-08-10,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-10,HSE Dublin & Midlands,Tallaght University Hospital,8,0,8,False,15.0,15.0,1.0,
2024-08-10,HSE Dublin & North East,Cavan General Hospital,2,0,2,False,12.0,0.0,,
2024-08-10,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-10,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-10,HSE Dublin & North East,Mater Misericordiae University Hospital,0,0,0,False,0.0,8.0,,
2024-08-10,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-10,HSE Dublin & North East,Our Lady of Lourdes Hospital,4,0,4,False,10.0,1.0,,
2024-08-10,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,0.0,,
2024-08-10,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,0.0,10.0,,
2024-08-10,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-10,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-10,HSE Dublin & South East,St. Vincent's University Hospital,22,0,22,False,50.0,21.0,3.0,
2024-08-10,HSE Dublin & South East,Tipperary University Hospital,0,0,0,False,0.0,11.0,,
2024-08-10,HSE Dublin & South East,UH Waterford,0,0,0,False,0.0,22.0,,
2024-08-10,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,0.0,7.0,,
2024-08-10,HSE Mid West,Nenagh Hospital,0,0,0,False,,0.0,,
2024-08-10,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,2.0,,
2024-08-10,HSE Mid West,UH Limerick,9,25,34,False,25.0,15.0,7.0,
2024-08-10,HSE South West,Cork University Hospital,11,0,11,False,18.0,35.0,,
2024-08-10,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-10,HSE South West,Mercy University Hospital,0,0,0,False,0.0,11.0,,
2024-08-10,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-10,HSE South West,UH Kerry,3,0,3,False,8.0,16.0,,
2024-08-10,HSE West & North West,Letterkenny University Hospital,0,1,1,False,0.0,26.0,1.0,
2024-08-10,HSE West & North West,Mayo University Hospital,0,6,6,False,0.0,3.0,,
2024-08-10,HSE West & North West,Portiuncula University Hospital,1,0,1,False,0.0,4.0,,
2024-08-10,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-10,HSE West & North West,Sligo University Hospital,3,6,9,False,11.0,29.0,5.0,
2024-08-10,National Total,National Total,92,38,130,True,169.0,397.0,17.0,0.0
2024-08-11,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2024-08-11,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,False,0.0,3.0,,
2024-08-11,HSE Dublin & Midlands,MRH Mullingar,1,0,1,False,2.0,1.0,,
2024-08-11,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,False,8.0,7.0,,
2024-08-11,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,8.0,,
2024-08-11,HSE Dublin & Midlands,Naas General Hospital,8,4,12,False,6.0,10.0,1.0,
2024-08-11,HSE Dublin & Midlands,St. James's Hospital,0,0,0,False,0.0,25.0,,
2024-08-11,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-11,HSE Dublin & Midlands,Tallaght University Hospital,12,0,12,False,19.0,15.0,2.0,
2024-08-11,HSE Dublin & North East,Cavan General Hospital,4,0,4,False,12.0,0.0,,
2024-08-11,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-11,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-11,HSE Dublin & North East,Mater Misericordiae University Hospital,0,0,0,False,4.0,8.0,,
2024-08-11,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-11,HSE Dublin & North East,Our Lady of Lourdes Hospital,3,0,3,False,11.0,1.0,,
2024-08-11,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,0.0,,
2024-08-11,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,0.0,10.0,,
2024-08-11,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-11,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-11,HSE Dublin & South East,St. Vincent's University Hospital,25,0,25,False,50.0,21.0,4.0,2.0
2024-08-11,HSE Dublin & South East,Tipperary University Hospital,1,0,1,False,0.0,11.0,,
2024-08-11,HSE Dublin & South East,UH Waterford,0,0,0,False,0.0,22.0,,
2024-08-11,HSE Dublin & South East,Wexford General Hospital,2,0,2,False,2.0,7.0,,
2024-08-11,HSE Mid West,Nenagh Hospital,0,0,0,False,,0.0,,
2024-08-11,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,2.0,,
2024-08-11,HSE Mid West,UH Limerick,5,26,31,False,30.0,15.0,7.0,
2024-08-11,HSE South West,Cork University Hospital,21,1,22,False,20.0,35.0,1.0,
2024-08-11,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-11,HSE South West,Mercy University Hospital,3,0,3,False,0.0,11.0,,
2024-08-11,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-11,HSE South West,UH Kerry,4,0,4,False,9.0,14.0,1.0,
2024-08-11,HSE West & North West,Letterkenny University Hospital,4,1,5,False,1.0,26.0,1.0,
2024-08-11,HSE West & North West,Mayo University Hospital,0,8,8,False,0.0,3.0,4.0,
2024-08-11,HSE West & North West,Portiuncula University Hospital,3,0,3,False,1.0,4.0,,
2024-08-11,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-11,HSE West & North West,Sligo University Hospital,7,8,15,False,12.0,29.0,5.0,
2024-08-11,National Total,National Total,118,50,168,True,209.0,395.0,26.0,2.0
2024-08-12,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2024-08-12,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,False,0.0,3.0,,
2024-08-12,HSE Dublin & Midlands,MRH Mullingar,5,0,5,False,9.0,1.0,,
2024-08-12,HSE Dublin & Midlands,MRH Portlaoise,11,0,11,False,10.0,7.0,,
2024-08-12,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,13.0,8.0,,
2024-08-12,HSE Dublin & Midlands,Naas General Hospital,14,4,18,False,12.0,10.0,2.0,2.0
2024-08-12,HSE Dublin & Midlands,St. James's Hospital,10,0,10,False,0.0,25.0,,
2024-08-12,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-12,HSE Dublin & Midlands,Tallaght University Hospital,18,0,18,False,18.0,15.0,4.0,
2024-08-12,HSE Dublin & North East,Cavan General Hospital,5,0,5,False,4.0,0.0,,
2024-08-12,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-12,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-12,HSE Dublin & North East,Mater Misericordiae University Hospital,5,0,5,False,8.0,8.0,,
2024-08-12,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-12,HSE Dublin & North East,Our Lady of Lourdes Hospital,12,0,12,False,19.0,1.0,,
2024-08-12,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,0.0,,
2024-08-12,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,27.0,10.0,,
2024-08-12,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-12,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-12,HSE Dublin & South East,St. Vincent's University Hospital,29,0,29,False,50.0,21.0,8.0,3.0
2024-08-12,HSE Dublin & South East,Tipperary University Hospital,12,0,12,False,2.0,11.0,1.0,
2024-08-12,HSE Dublin & South East,UH Waterford,0,0,0,False,1.0,22.0,,
2024-08-12,HSE Dublin & South East,Wexford General Hospital,3,1,4,False,11.0,7.0,1.0,1.0
2024-08-12,HSE Mid West,Nenagh Hospital,0,0,0,False,,0.0,,
2024-08-12,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,2.0,,
2024-08-12,HSE Mid West,UH Limerick,9,23,32,False,26.0,15.0,15.0,1.0
2024-08-12,HSE South West,Cork University Hospital,26,4,30,False,25.0,35.0,9.0,3.0
2024-08-12,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-12,HSE South West,Mercy University Hospital,3,0,3,False,0.0,11.0,,
2024-08-12,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-12,HSE South West,UH Kerry,19,0,19,False,12.0,14.0,5.0,
2024-08-12,HSE West & North West,Letterkenny University Hospital,5,5,10,False,11.0,26.0,1.0,
2024-08-12,HSE West & North West,Mayo University Hospital,2,10,12,False,6.0,3.0,9.0,
2024-08-12,HSE West & North West,Portiuncula University Hospital,3,0,3,False,2.0,4.0,,
2024-08-12,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-12,HSE West & North West,Sligo University Hospital,5,14,19,False,14.0,29.0,7.0,
2024-08-12,National Total,National Total,223,66,289,True,307.0,395.0,68.0,10.0
2024-08-13,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2024-08-13,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,False,0.0,3.0,,
2024-08-13,HSE Dublin & Midlands,MRH Mullingar,4,0,4,False,7.0,1.0,,
2024-08-13,HSE Dublin & Midlands,MRH Portlaoise,7,0,7,False,0.0,6.0,,
2024-08-13,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,14.0,7.0,,
2024-08-13,HSE Dublin & Midlands,Naas General Hospital,8,4,12,False,14.0,10.0,,
2024-08-13,HSE Dublin & Midlands,St. James's Hospital,11,0,11,False,0.0,25.0,1.0,
2024-08-13,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2024-08-13,HSE Dublin & Midlands,Tallaght University Hospital,19,2,21,False,19.0,15.0,6.0,
2024-08-13,HSE Dublin & North East,Cavan General Hospital,3,0,3,False,5.0,0.0,,
2024-08-13,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,6.0,,
2024-08-13,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2024-08-13,HSE Dublin & North East,Mater Misericordiae University Hospital,5,0,5,False,8.0,10.0,,
2024-08-13,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,2.0,,
2024-08-13,HSE Dublin & North East,Our Lady of Lourdes Hospital,5,0,5,False,20.0,1.0,,
2024-08-13,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,0.0,,
2024-08-13,HSE Dublin & South East,St Luke's General Hospital Kilkenny,3,0,3,False,2.0,9.0,,
2024-08-13,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,4.0,,
2024-08-13,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,3.0,,
2024-08-13,HSE Dublin & South East,St. Vincent's University Hospital,25,0,25,False,50.0,21.0,2.0,
2024-08-13,HSE Dublin & South East,Tipperary University Hospital,18,0,18,False,0.0,13.0,7.0,
2024-08-13,HSE Dublin & South East,UH Waterford,0,0,0,False,6.0,21.0,,
2024-08-13,HSE Dublin & South East,Wexford General Hospital,0,1,1,False,11.0,6.0,,
2024-08-13,HSE Mid West,Nenagh Hospital,0,0,0,False,,0.0,,
2024-08-13,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,2.0,,
2024-08-13,HSE Mid West,UH Limerick,14,27,41,False,24.0,14.0,8.0,3.0
2024-08-13,HSE South West,Cork University Hospital,26,16,42,False,28.0,30.0,5.0,2.0
2024-08-13,HSE South West,Mallow General Hospital,0,0,0,False,,2.0,,
2024-08-13,HSE South West,Mercy University Hospital,5,0,5,False,0.0,9.0,,
2024-08-13,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2024-08-13,HSE South West,UH Kerry,23,5,28,False,11.0,15.0,5.0,
2024-08-13,HSE West & North West,Letterkenny University Hospital,6,6,12,False,7.0,30.0,1.0,
2024-08-13,HSE West & North West,Mayo University Hospital,3,5,8,False,0.0,4.0,2.0,
2024-08-13,HSE West & North West,Portiuncula University Hospital,5,0,5,False,1.0,4.0,,
2024-08-13,HSE West & North West,Roscommon University Hospital,0,0,0,False,,3.0,,
2024-08-13,HSE West & North West,Sligo University Hospital,10,8,18,False,14.0,29.0,4.0,
2024-08-13,National Total,National Total,233,80,313,True,278.0,384.0,41.0,5.0
2024-08-14,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,False,,1.0,,
2024-08-14,HSE Dublin & Midlands,CHI at Temple Street,3,0,3,False,,3.0,,
2024-08-14,HSE Dublin & Midlands,MRH Mullingar,2,0,2,False,7.0,1.0,,
2024-08-14,HSE Dublin & Midlands,MRH Portlaoise,13,0,13,False,5.0,6.0,,
